Paper_ID,DOI,Material_Parent_ID,ML_Condition_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_MC_77K,Negative_Evidence_Quality,NOT_APPLICABLE,as named/reported,VERIFIED_WORKBOOK,"Figs.6,9-12; pp.5-12",source-reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_MC_77K,Verification_Status,VERIFIED_JOINT,as named/reported,VERIFIED_WORKBOOK,"Figs.6,9-12; pp.5-12",source-reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_MC_77K,Dominant_Mechanism,Synergistic TWIP + TRIP + slip,as named/reported,VERIFIED_WORKBOOK,"Figs.6,9-12; pp.5-12",source-reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_MC_77K,Evidence_Location,"Figs.6,9-12; pp.5-12",as named/reported,VERIFIED_WORKBOOK,"Figs.6,9-12; pp.5-12",source-reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_MC_77K,Confidence,High,as named/reported,VERIFIED_WORKBOOK,"Figs.6,9-12; pp.5-12",source-reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_MC_77K,Notes,The paper explicitly describes the cryogenic deformation as governed by both TWIP and TRIP.,as named/reported,VERIFIED_WORKBOOK,"Figs.6,9-12; pp.5-12",source-reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Fe50Mn20Cr20Ni10 alloy-level,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,298,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,SFE,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,36.62,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,mJ/m2,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Molecular dynamics using Daramola interatomic potential in LAMMPS,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_MD_CALCULATED,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Temperature-specific alloy-level computational value,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Do not label as experimental SFE. Keep separate from thermodynamic literature comparisons.,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Fe50Mn20Cr20Ni10 alloy-level,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,SFE,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,10.97,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,mJ/m2,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Molecular dynamics using Daramola interatomic potential in LAMMPS,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_MD_CALCULATED,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Temperature-specific alloy-level computational value,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Do not label as experimental SFE.,as named/reported,CURRENT_PAPER_MD_CALCULATED,"Sec.2.4 + Sec.4.3; Fig.11; pp.2,9",Molecular dynamics using Daramola interatomic potential in LAMMPS,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Twin_critical_normal_growth_stress,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,440,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,MPa,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical critical-stress model; Taylor factor applied,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_CALCULATED,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Model uses literature/assumed parameters,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Sec.4.3 p.11; Eq.5,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,"Model-derived threshold, not directly measured onset stress.",as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,298,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Twin_critical_normal_growth_stress,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,658,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,MPa,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical critical-stress model; Taylor factor applied,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_CALCULATED,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Model uses literature/assumed parameters,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Sec.4.3 p.11; Eq.5,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Paper states 298 K analytical predictions do not match the engineering curve well; preserve limited validity.,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.5,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Epsilon_martensite_critical_normal_growth_stress,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,742,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,MPa,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical critical-stress model; Taylor factor applied,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_CALCULATED,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Model uses literature/assumed parameters,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Sec.4.3 p.11; Eq.4,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Model-derived threshold. Authors infer TRIP activation at ~12% strain at 77 K.,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,298,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Epsilon_martensite_critical_normal_growth_stress,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,745,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,MPa,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical critical-stress model; Taylor factor applied,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_CALCULATED,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Model uses literature/assumed parameters,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Sec.4.3 p.11; Eq.4,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Do not use this to override experimental TRIP=0 at 298 K; authors note poor 298 K agreement.,as named/reported,CURRENT_PAPER_CALCULATED,Sec.4.3 p.11; Eq.4,Analytical critical-stress model; Taylor factor applied,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model inference,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,TWIP_onset_interpretation,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,Immediately upon plastic deformation,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,MODEL_CURVE_INFERENCE,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_INFERRED,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Derived by correlating critical twin stress with tensile curve,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Sec.4.3 p.11,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Do not convert to a direct experimental onset strain unless explicitly measured.,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model inference,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,TRIP_onset_strain,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,12,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,% strain,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
