Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Processing_State_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Predictor_Eligibility,Provenance_Layer,Source_Table
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Initial_HCP_Status,DIRECT_PRETEST_PHASE_FRACTION_FIG2C,as reported,DIRECT_PRETEST_EBSD_XRD_OR_QUALITATIVE_MICROSTRUCTURE,Figs.1-3; Sec.3.1-3.2,Pre-test processing-state evidence; no curve digitization,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Initial_HCP_Origin,PRETEST_FSP_ANNEALING_WATER_QUENCH_PROCESSING_STATE,as reported,DIRECT_PRETEST_EBSD_XRD_OR_QUALITATIVE_MICROSTRUCTURE,Figs.1-3; Sec.3.1-3.2,Pre-test processing-state evidence; no curve digitization,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Test_T_Status,SOURCE_TEXT_ROOM_TEMPERATURE_EXACT_NUMERIC_K_NOT_REPORTED,as reported,DIRECT_PROCESSING_OR_TENSILE_METHODS_TEXT,Sec.2.1 and Sec.2.3,Casting/FSP/annealing and tensile-method mapping,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Grain_Size_Status,ANNEALED_GRAIN_SIZE_NOT_DIGITIZED_FROM_FIG3G,as reported,DIRECT_PRETEST_EBSD_XRD_OR_QUALITATIVE_MICROSTRUCTURE,Figs.1-3; Sec.3.1-3.2,Pre-test processing-state evidence; no curve digitization,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Engineering_YS_MPa,UNRESOLVED_NA,MPa,DIRECT_TEXT_OR_VERIFIED_NA_NO_CURVE_DIGITIZATION,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Tensile-response review with stress/strain basis preserved,High_for_NA_decision,VERIFIED_NA_NOT_EXPLICIT_TEXT_NO_CURVE_DIGITIZATION,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Engineering_UTS_MPa,UNRESOLVED_NA,MPa,DIRECT_TEXT_OR_VERIFIED_NA_NO_CURVE_DIGITIZATION,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Tensile-response review with stress/strain basis preserved,High_for_NA_decision,VERIFIED_NA_NOT_EXPLICIT_TEXT_NO_CURVE_DIGITIZATION,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Engineering_Elongation_pct,UNRESOLVED_NA,%,DIRECT_TEXT_OR_VERIFIED_NA_NO_CURVE_DIGITIZATION,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Tensile-response review with stress/strain basis preserved,High_for_NA_decision,VERIFIED_NA_NOT_EXPLICIT_TEXT_NO_CURVE_DIGITIZATION,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,SFE_Value_Status,NOT_REPORTED_CURRENT_ALLOY_NUMERIC,as reported,THERMODYNAMIC_MODEL_CONTEXT_OR_VERIFIED_CURRENT_PAPER_GAP,Fig.1a; Fig.5f; whole-paper review,Thermo-Calc context without observation override or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,CONDITIONAL_CONTEXT_OR_GAP_NOT_DIRECT_NUMERIC_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,SFE_Data_Origin,CURRENT_PAPER_GAP,as reported,THERMODYNAMIC_MODEL_CONTEXT_OR_VERIFIED_CURRENT_PAPER_GAP,Fig.1a; Fig.5f; whole-paper review,Thermo-Calc context without observation override or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,CONDITIONAL_CONTEXT_OR_GAP_NOT_DIRECT_NUMERIC_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Independent_Experimental_ML_sample,True,as reported,HIERARCHY_INTEGRATION,P023 tensile-condition and processing-state sheets,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Experimental_Target_Eligibility,True,as reported,HIERARCHY_INTEGRATION,P023 tensile-condition and processing-state sheets,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Measured_Bulk_Composition,UNRESOLVED_NA,as reported,DIRECT_NOMINAL_OR_LOCAL_EDS_OR_VERIFIED_NA,Sec.2.1; Fig.1e pp.2-3,Nominal composition and scope-separated local EDS review,High_for_NA_decision,VERIFIED_NA_NO_BULK_POSTMELT_CHEMISTRY_LOCAL_EDS_ONLY,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Loading_Mode,Uniaxial tension,as reported,DIRECT_PROCESSING_OR_TENSILE_METHODS_TEXT,Sec.2.1 and Sec.2.3,Casting/FSP/annealing and tensile-method mapping,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Replicate_Scope,THREE_TENSILE_SPECIMENS_PER_CONDITION_AGGREGATE_COUNT_ONLY,as reported,HIERARCHY_INTEGRATION,P023 tensile-condition and processing-state sheets,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Initial_Phase,FCC_PLUS_HCP_PRETEST,as reported,DIRECT_PRETEST_EBSD_XRD_OR_QUALITATIVE_MICROSTRUCTURE,Figs.1-3; Sec.3.1-3.2,Pre-test processing-state evidence; no curve digitization,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Mechanical_Value_Status,FIGURE_ONLY_NOT_DIGITIZED,as reported,DIRECT_TEXT_OR_VERIFIED_NA_NO_CURVE_DIGITIZATION,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Tensile-response review with stress/strain basis preserved,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Mechanical_Predictor_Eligibility,MECHANICAL_OUTCOME_LEAKAGE,as reported,DIRECT_TEXT_OR_VERIFIED_NA_NO_CURVE_DIGITIZATION,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Tensile-response review with stress/strain basis preserved,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,TRIP_Evidence_Type,WORK_HARDENING_MECHANISM_ATTRIBUTION_ONLY,as reported,CONDITION_LEVEL_TARGET_EVIDENCE,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Direct before/after phase evidence or conservative NA decision,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,TWIP_Evidence_Type,NO_DIRECT_POST_TEST_TWIN_MAP,as reported,CONDITION_LEVEL_TARGET_EVIDENCE,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Direct before/after phase evidence or conservative NA decision,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Negative_Evidence_Status,INSUFFICIENT_FOR_ZERO,as reported,CONDITION_LEVEL_TARGET_EVIDENCE,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Direct before/after phase evidence or conservative NA decision,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Condition_Level_Target_Evidence,Curve exists but direct mechanism characterization is insufficient.,as reported,CONDITION_LEVEL_TARGET_EVIDENCE,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Direct before/after phase evidence or conservative NA decision,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Target_Evidence_Confidence,High_for_NA_decision,as reported,CONDITION_LEVEL_TARGET_EVIDENCE,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Direct before/after phase evidence or conservative NA decision,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,DeltaG_Value_Status,NOT_REPORTED,as reported,THERMODYNAMIC_MODEL_CONTEXT_OR_VERIFIED_CURRENT_PAPER_GAP,Fig.1a; Fig.5f; whole-paper review,Thermo-Calc context without observation override or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,CONDITIONAL_CONTEXT_OR_GAP_NOT_DIRECT_NUMERIC_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,DeltaG_Data_Origin,CURRENT_PAPER_GAP,as reported,THERMODYNAMIC_MODEL_CONTEXT_OR_VERIFIED_CURRENT_PAPER_GAP,Fig.1a; Fig.5f; whole-paper review,Thermo-Calc context without observation override or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,CONDITIONAL_CONTEXT_OR_GAP_NOT_DIRECT_NUMERIC_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Journal,Applied Materials Today,as reported,SOURCE_IDENTITY,p.1 and publisher DOI record,Verified PDF and publisher DOI identity,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Volume,13,as reported,SOURCE_IDENTITY,p.1 and publisher DOI record,Verified PDF and publisher DOI identity,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Issue,UNRESOLVED_NA,as reported,SOURCE_IDENTITY,p.1 and publisher DOI record,Verified PDF and publisher DOI identity,High_for_NA_decision,VERIFIED_NA_NOT_SOURCE_SUPPORTED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Pages,198-206,as reported,SOURCE_IDENTITY,p.1 and publisher DOI record,Verified PDF and publisher DOI identity,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Publication_Year,2018,as reported,SOURCE_IDENTITY,p.1 and publisher DOI record,Verified PDF and publisher DOI identity,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Source_URL,https://doi.org/10.1016/j.apmt.2018.09.002,as reported,SOURCE_IDENTITY,p.1 and publisher DOI record,Verified PDF and publisher DOI identity,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,IDENTITY_GROUPING_OR_AUDIT_CONTROL,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Alloy_Family_Text,Fe39Mn20Co20Cr15Si5Al1,as reported,DIRECT_NOMINAL_OR_LOCAL_EDS_OR_VERIFIED_NA,Sec.2.1; Fig.1e pp.2-3,Nominal composition and scope-separated local EDS review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Alloy_Family_Use,GROUPING_AUDIT_ONLY_NOT_SOURCE_OR_BATCH_IDENTITY,as reported,DIRECT_NOMINAL_OR_LOCAL_EDS_OR_VERIFIED_NA,Sec.2.1; Fig.1e pp.2-3,Nominal composition and scope-separated local EDS review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Melting_Route,Vacuum arc casting in cold-copper crucible,as reported,DIRECT_PROCESSING_OR_TENSILE_METHODS_TEXT,Sec.2.1 and Sec.2.3,Casting/FSP/annealing and tensile-method mapping,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Casting_Route,VACUUM_ARC_CAST_COLD_COPPER_CRUCIBLE,as reported,DIRECT_PROCESSING_OR_TENSILE_METHODS_TEXT,Sec.2.1 and Sec.2.3,Casting/FSP/annealing and tensile-method mapping,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Test_Metadata_Status,ROOM_TEMPERATURE_RAW_ONLY_WITH_DIRECT_RATE_AND_GAUGE_GEOMETRY,as reported,DIRECT_PROCESSING_OR_TENSILE_METHODS_TEXT,Sec.2.1 and Sec.2.3,Casting/FSP/annealing and tensile-method mapping,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Initial_TRIP_Target_Guardrail,INITIAL_HCP_DOES_NOT_GENERATE_TENSILE_TRIP,as reported,DIRECT_PRETEST_EBSD_XRD_OR_QUALITATIVE_MICROSTRUCTURE,Figs.1-3; Sec.3.1-3.2,Pre-test processing-state evidence; no curve digitization,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Phase_Fraction_Methods,XRD_PLUS_EBSD_REPORTED_SUMMARY,as reported,DIRECT_PRETEST_EBSD_XRD_OR_QUALITATIVE_MICROSTRUCTURE,Figs.1-3; Sec.3.1-3.2,Pre-test processing-state evidence; no curve digitization,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,Target_Status,TARGETS_UNRESOLVED,as reported,CONDITION_LEVEL_TARGET_EVIDENCE,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Direct before/after phase evidence or conservative NA decision,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_OBS_850_5_RT,TRIP_Parent_Phase,FCC,as reported,CONDITION_LEVEL_TARGET_EVIDENCE,"Sec.2.3 p.2; Fig.4 p.6; Fig.2c; Sec.3.2 pp.2-4; Fig.4b,d p.6; Curve exists but direct mechanism characterization is insufficient.",Direct before/after phase evidence or conservative NA decision,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,TARGET_OR_TARGET_EVIDENCE_NOT_PREDICTOR,MASTER_FIELD_MAPPING,master_extended_recovery_v17.csv
