Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Predictor_Eligibility,Provenance_Layer
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Alloy_ID,Fe50Mn17.5Cr12.5Co10Ni5Si5,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Original_Composition,Fe50Mn17.5Cr12.5Co10Ni5Si5,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Composition_basis,at.% nominal,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Fe_at%,50.0,at.%,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Mn_at%,17.5,at.%,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Co_at%,10.0,at.%,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Cr_at%,12.5,at.%,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Ni_at%,5.0,at.%,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Si_at%,5.0,at.%,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Processing_route,Vacuum arc melted under Ar from >99.9% raw materials; flipped/remelted at least five times; approximately 150 g alloy remolded to 65 x 40 x 10 mm; homogenized 1150 C/24 h; hot rolled at 1100 C to 3 mm; cold rolled 30%; final anneal 1000 C/150 min; water quenched,as reported,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Cast_method,Vacuum arc melting under Ar; flipped/remelted at least five times; remolded rectangular ingot,as reported,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Homogenization_T_K,1423.15,K,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Homogenization_time_h,24.0,h,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Hot_rolling_T_K,1373.15,K,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Cold_rolling_reduction_pct,30.0,%,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Annealing_T_K,1273.15,K,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Annealing_time_min,150.0,min,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Cooling_route,Water quench,as reported,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Test_T_K,298.0,K,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Strain_rate_s-1,0.001,s^-1,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Grain_size_um,149.6,um,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Initial_FCC_fraction,UNRESOLVED_NA,fraction,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED_NA_EXACT_NUMERIC_FCC_FRACTION_NOT_REPORTED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Initial_HCP_fraction,0.0,fraction,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Initial_twin_boundary_status,Abundant annealing twins,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,SFE_mJ_m2,UNRESOLVED_NA,mJ/m2,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED_NA_NO_DIRECT_NUMERIC_ALLOY_SPECIFIC_SFE,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,SFE_method,UNRESOLVED_NA,as reported,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED_NA_NO_DIRECT_NUMERIC_ALLOY_SPECIFIC_SFE,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,DeltaG_FCC_HCP_J_mol,UNRESOLVED_NA,J/mol,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED_NA_NOT_REPORTED_NO_CROSS_PAPER_TRANSFER,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,DeltaG_method,UNRESOLVED_NA,as reported,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED_NA_NOT_REPORTED_NO_CROSS_PAPER_TRANSFER,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Lattice_parameter_nm,0.358,nm,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Slip,UNRESOLVED_NA,binary,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED_NA_INSUFFICIENT_CONDITION_LEVEL_TARGET_EVIDENCE,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,HCP_fraction_at_condition,UNRESOLVED_NA,fraction,DIRECT_POST_TEST_TARGET_EVIDENCE,"Figs.5,6b,7b,7d pp.5-8","Condition-specific XRD, EBSD, and TEM/SAD",High_for_NA_decision,VERIFIED_NA_NO_CONDITION_SPECIFIC_POSTFRACTURE_FRACTION,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,YS_MPa,228.0,MPa,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,UTS_MPa,643.0,MPa,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Elongation_pct,59.0,%,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Evidence_TRIP,"Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Evidence_TWIP,Do not infer mechanism target from mechanical response alone.,as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Characterization_methods,BSE; EBSD; XRD,as reported,VERIFIED_MASTER_FIELD_MAPPING,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",Verified workbook-to-master mapping,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Source_location,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",as reported,VERIFIED_MASTER_FIELD_MAPPING,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",Verified workbook-to-master mapping,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Label_confidence,High_for_NA_decision,as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but direct phase/twin characterization is not resolved to this 149.6 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Parent_Experiment_ID,P021_MC_A1000_150M_RT_G150,as reported,HIERARCHY_INTEGRATION,P021_Conditions verified sheet,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,ML_Condition_ID,P021_MC_A1000_150M_RT_G150,as reported,HIERARCHY_INTEGRATION,P021_Conditions verified sheet,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Observation_ID,P021_OBS_A1000_150M_RT_G150,as reported,HIERARCHY_INTEGRATION,P021_Conditions verified sheet,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,P021_OBS_A1000_150M_RT_G150,Data_Origin,EXPERIMENTAL,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified workbook and publisher DOI match,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
