Paper_ID,DOI,Paper_Title,Condition_ID,Experiment_Group_ID,Original_Experiment_Group_ID,Row_Type,Alloy_ID,Original_Composition,Composition_basis,Fe_at%,Mn_at%,Co_at%,Cr_at%,Ni_at%,N_at%,C_at%,Mo_at%,Si_at%,Ti_at%,V_at%,Other_elements,Processing_route,Cast_method,Homogenization_T_K,Homogenization_time_h,Hot_rolling_T_K,Hot_rolling_reduction_pct,Cold_rolling_reduction_pct,Annealing_T_K,Annealing_time_min,Cooling_route,Test_T_K,Strain_rate_s-1,Gauge_length_mm,Gauge_width_mm,Specimen_thickness_mm,True_strain,Local_strain,Deformation_stage,Grain_size_um,Grain_size_SD_um,Initial_FCC_fraction,Initial_HCP_fraction,Initial_twin_boundary_status,SFE_mJ_m2,SFE_error_mJ_m2,SFE_method,DeltaG_FCC_HCP_J_mol,DeltaG_method,Elastic_modulus_GPa,Shear_modulus_GPa,Poisson_ratio,Lattice_parameter_nm,Atomic_size_misfit_pct,CSRO_present,TRIP,TWIP,Slip,Stacking_faulting,HCP_to_FCC_reversion,Dominant_mechanism,HCP_fraction_at_condition,Twin_fraction_or_Sigma3,Twin_thickness_nm,HCP_lath_or_lamella_note,YS_MPa,YS_error_MPa,UTS_MPa,UTS_error_MPa,Elongation_pct,Elongation_error_pct,Uniform_elongation_pct,Critical_twin_stress_MPa,Critical_TRIP_stress_MPa,Twin_onset_true_strain,TRIP_onset_true_strain,Adiabatic_temperature_K,SFE_increase_dynamic_mJ_m2,Evidence_TRIP,Evidence_TWIP,Characterization_methods,Image_usable_for_descriptors,Source_location,Label_confidence,Notes,Unmapped_Fields,Source_File,Source_Sheet,Schema_Mapping_Review,QC_Status,Requires_Manual_Review,Row_Role,Target_Review_Status,Schema_Review_Status,Parent_Experiment_ID,ML_Condition_ID,Observation_ID,Data_Origin,Observation_Role,Deformation_Stage_ID,Grouping_Review_Required,Grouping_Confidence,Grouping_Reason,Recovered_Grain_size_um,Recovered_ISFE_DFT_0K_mJ_m2,Recovered_DeltaG_FCC_HCP_300K_J_mol,Recovered_YS_MPa,Recovered_UTS_MPa,Recovered_Elongation_pct,Recovered_Uniform_elongation_pct,Recovered_Initial_FCC_fraction,Recovered_Initial_HCP_fraction,Recovered_TRIP,Recovered_TWIP,Recovered_Recrystallized_fraction,Recovered_SFE_assumed_for_calculation_mJ_m2,Recovery_Provenance_JSON,Target_Correction_TRIP,Target_Correction_TWIP,Resolution_Provenance_JSON,Effective_TRIP,Effective_TWIP
P007,10.1016/j.actamat.2022.117974,,P007_C04,P007_G01,P007_G01,Experimental,Fe49.5Mn30Co10Cr10C0.2Ti0.1V0.1Mo0.1,,at.%,49.78,29.86,9.88,9.91,,,0.23,0.12,,0.12,0.11,,VIM; homogenize 1200C/2h; hot roll; cold roll 50%; anneal 600C,,1473.0,2.0,,,50.0,873.0,600.0,,298.0,0.001,,,,,,final tensile,1.4,,1.0,,,,,,,,,,,,,,1.0,,1,,1,Multi-variant ε + reverse transformation + sequential transformation,,,,,699.0,,1041.0,,45.0,,,,,,,,,TEM/XRD evidence for deformation-induced ε and reverse transformation,TEM deformation twins for short annealing times,XRD; BSE; EBSD/GOS/KAM; TEM; STEM-EDS,Yes,"Table 3; Figs. 3,5-10; conclusions",High,"Average grain size ~1.3–1.5 µm across series. Initial ε ~0.8% at 10 h and ~2.2% at 72 h. | Hierarchical precipitates; longer annealing activates multi-variant ε, ε→γ reversion and sequential γ→ε→γ→ε transformation.","{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction"", ""Precipitate_types"": ""σ phase; Cr-rich MC-type carbides; nanoscale (Ti,V,Mo)C""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_INDEPENDENT,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P007_PE04,P007_MC04,OBS036,EXPERIMENTAL,INDEPENDENT_CONDITION,,1,LOW,Specimen identity and condition-to-test-series linkage are absent from the extraction; verify them in the paper.,,,,699.0,1041.0,45.0,37.0,0.992,0.008,1.0,0.0,,,"[{""feature"": ""YS_MPa"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}, {""feature"": ""UTS_MPa"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}, {""feature"": ""Uniform_elongation_pct"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}, {""feature"": ""Elongation_pct"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}, {""feature"": ""Initial_FCC_fraction"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}, {""feature"": ""Initial_HCP_fraction"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}, {""feature"": ""TRIP"", ""status"": ""VERIFIED_TARGET_EVIDENCE"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}, {""feature"": ""TWIP"", ""status"": ""VERIFIED_TARGET_EVIDENCE"", ""page"": ""pp. 5,7–9,12; Figs. 5,7,9; Table 3"", ""figure"": """"}]",,,,1.0,0.0
P007,10.1016/j.actamat.2022.117974,,P007_C05,P007_G01,P007_G01,Experimental,Fe49.5Mn30Co10Cr10C0.2Ti0.1V0.1Mo0.1,,at.%,49.78,29.86,9.88,9.91,,,0.23,0.12,,0.12,0.11,,VIM; homogenize 1200C/2h; hot roll; cold roll 50%; anneal 600C,,1473.0,2.0,,,50.0,873.0,4320.0,,298.0,0.001,,,,,,final tensile,1.4,,1.0,,,,,,,,,,,,,,1.0,,1,,1,Multi-variant ε + reverse transformation + sequential transformation,,,,,689.0,,1077.0,,37.0,,,,,,,,,TEM/XRD evidence for deformation-induced ε and reverse transformation,TEM deformation twins for short annealing times,XRD; BSE; EBSD/GOS/KAM; TEM; STEM-EDS,Yes,"Table 3; Figs. 3,5-10; conclusions",High,"Average grain size ~1.3–1.5 µm across series. Initial ε ~0.8% at 10 h and ~2.2% at 72 h. | Hierarchical precipitates; longer annealing activates multi-variant ε, ε→γ reversion and sequential γ→ε→γ→ε transformation.","{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction"", ""Precipitate_types"": ""σ phase; Cr-rich MC-type carbides; nanoscale (Ti,V,Mo)C""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_INDEPENDENT,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P007_PE05,P007_MC05,OBS037,EXPERIMENTAL,INDEPENDENT_CONDITION,,1,LOW,Specimen identity and condition-to-test-series linkage are absent from the extraction; verify them in the paper.,,,,689.0,1077.0,37.0,33.0,0.978,0.022,1.0,1.0,0.7,,"[{""feature"": ""YS_MPa"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""UTS_MPa"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""Uniform_elongation_pct"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""Elongation_pct"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""Initial_FCC_fraction"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""Initial_HCP_fraction"", ""status"": ""VERIFIED"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""TRIP"", ""status"": ""VERIFIED_TARGET_EVIDENCE"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""TWIP"", ""status"": ""VERIFIED_TARGET_EVIDENCE"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}, {""feature"": ""Recrystallized_fraction"", ""status"": ""APPROX_REPORTED"", ""page"": ""pp. 5,8–10,12; Figs. 5,8–10; Table 3"", ""figure"": """"}]",,,,1.0,1.0
P008,10.1016/j.ijplas.2021.102965,,P008_C01,P008_G01,P008_G01,Experimental,Fe49.6Mn30.0Co10.0Cr10.4,,at.%,49.6,30.0,10.0,10.4,,,,,,,,,Base alloy reference; thermomechanically processed,,1473.0,2.0,,,60.0,,,,298.0,0.001,,,,,,final tensile,,,,,,,,,,,,,,,,,1.0,,1,,,Martensitic-transformation-dominant base alloy,,,,,210.0,,,,,,,,,,,,,Paper states base alloy dominated by martensitic transformation,Not assigned until condition-specific twin evidence is extracted,SEM; EBSD; TEM; XRD,Yes,Abstract + methods + mechanism comparison,Medium,YS ~210 MPa inferred from statement that N2.6 raises YS from 210 to 1310 MPa. | Heavy N doping changes dominant deformation from martensitic transformation to twinning.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_INDEPENDENT,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P008_PE01,P008_MC01,OBS038,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,
P008,10.1016/j.ijplas.2021.102965,,P008_C02,P008_G02,P008_G02,Experimental,Fe45.9Mn30.4Co10.5Cr10.6N2.6,,at.%,45.9,30.4,10.5,10.6,,2.6,,,,,,,High-N alloy; thermomechanical processing producing multi-heterostructure,,1473.0,2.0,,,60.0,1023.0,3.0,,298.0,0.001,,,,,,final tensile,,,,,,,,,,,,,,,,,0.0,1.0,1,,,Twinning-dominant; martensitic transformation suppressed,,,,,1310.0,,,,16.5,,16.5,,,,,,,Paper explicitly states dominant mechanism changes away from martensitic transformation,TEM/EBSD evidence; twinning becomes dominant,SEM; EBSD; TEM; APT,Yes,Abstract; methods; deformation microstructure section,High,Contains pre-existing α-martensite laths; do not confuse initial α with deformation-induced TRIP. | Heavy N doping changes dominant deformation from martensitic transformation to twinning.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction"", ""HDI_strengthening_MPa"": ""750"", ""Initial_alpha_martensite_area_fraction"": ""0.24""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_INDEPENDENT,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P008_PE02,P008_MC02,OBS039,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P010,10.1103/PhysRevMaterials.4.033601,,P010_C01,P010_G01,P010_G01,Experimental + DFT/magnetism,Cr20Mn24Fe30Co20Ni6,,at.%,30.0,24.0,20.0,20.0,6.0,,,,,,,,Synthesized after ab-initio compositional screening; tensile + magnetic/microstructure characterization,,,,,,,,,,298.0,0.001,,,,0.2,,local strain ~20% mechanism characterization,,,,,,,,,,,,,,,,,1.0,1.0,1,,,TRIP with twin-like planar defects / mixed low-SFE deformation,,,,,,,,,,,,,,,,,,XRD/EBSD/TEM phase evidence and alloy-level mechanism assignment,TEM/EBSD/ECCI local-strain mechanism evidence; alloy-level comparison,XRD; EBSD; ECCI; TEM; magnetic measurements,Yes,Abstract; Figs. 1-5; Summary and Conclusions,Medium,Dual FCC+HCP initially; TEM at ~20% local strain confirms FCC+HCP; twin-like defects noted but diffraction confirmation limited. | SFE depends on magnetic state; retain magnetic descriptor with SFE.,"{""Derived_VEC"": ""7.68"", ""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction"", ""Magnetic_state_descriptor"": ""PM/AFM ordering explicitly modeled; Mn stabilizes AFM configurations"", ""VEC"": ""7.68""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,HYBRID_EXPERIMENTAL_COMPUTATIONAL,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P010_PE01,P010_MC01,OBS040,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P010,10.1103/PhysRevMaterials.4.033601,,P010_C02,P010_G02,P010_G02,Experimental + DFT/magnetism,Cr20Mn30Fe24Co20Ni6,,at.%,24.0,30.0,20.0,20.0,6.0,,,,,,,,Synthesized after ab-initio compositional screening; tensile + magnetic/microstructure characterization,,,,,,,,,,298.0,0.001,,,,0.2,,local strain ~20% mechanism characterization,,,,,,,,,,,,,,,,,0.0,1.0,1,,,TWIP rather than TRIP,,,,,,,,,,,,,,,,,,XRD/EBSD/TEM phase evidence and alloy-level mechanism assignment,TEM/EBSD/ECCI local-strain mechanism evidence; alloy-level comparison,XRD; EBSD; ECCI; TEM; magnetic measurements,Yes,Abstract; Figs. 1-5; Summary and Conclusions,High,Single FCC initially; paper conclusion identifies alloy II as TWIP rather than TRIP. | SFE depends on magnetic state; retain magnetic descriptor with SFE.,"{""Derived_VEC"": ""7.62"", ""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction"", ""Magnetic_state_descriptor"": ""PM/AFM ordering explicitly modeled; Mn stabilizes AFM configurations"", ""VEC"": ""7.62""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P010_PE02,P010_MC02,OBS041,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P010,10.1103/PhysRevMaterials.4.033601,,P010_C03,P010_G03,P010_G03,Experimental + DFT/magnetism,Cr20Mn15Fe34Co20Ni11,,at.%,34.0,15.0,20.0,20.0,11.0,,,,,,,,Synthesized after ab-initio compositional screening; tensile + magnetic/microstructure characterization,,,,,,,,,,298.0,0.001,,,,0.2,,local strain ~20% mechanism characterization,,,,,,,,,,,,,,,,,0.0,0.0,1,,,Stable FCC / planar-slip-dominant relative to designed TRIP/TWIP alloys,,,,,,,,,,,,,,,,,,XRD/EBSD/TEM phase evidence and alloy-level mechanism assignment,TEM/EBSD/ECCI local-strain mechanism evidence; alloy-level comparison,XRD; EBSD; ECCI; TEM; magnetic measurements,Yes,Abstract; Figs. 1-5; Summary and Conclusions,High,Single FCC initially; retained as explicit non-TRIP/non-TWIP comparator based on paper's three-alloy mechanism comparison. | SFE depends on magnetic state; retain magnetic descriptor with SFE.,"{""Derived_VEC"": ""7.87"", ""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction"", ""Magnetic_state_descriptor"": ""PM/AFM ordering explicitly modeled; Mn stabilizes AFM configurations"", ""VEC"": ""7.87""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,HYBRID_EXPERIMENTAL_COMPUTATIONAL,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P010_PE03,P010_MC03,OBS042,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,0.0
P009,10.1126/sciadv.abo7333,,P009_C01,P009_G01,P009_G01,Experimental + CALPHAD/DFT,Co36Cr20Fe26Mn10Ni8,,at.%,26.0,10.0,36.0,20.0,8.0,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473.0,,,,60.0,,,,293.0,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1.0,0.0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#0; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P009_PE01,P009_MC01,OBS043,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,0.0
P009,10.1126/sciadv.abo7333,,P009_C02,P009_G02,P009_G02,Experimental + CALPHAD/DFT,Co32Cr20Fe26Mn10Ni12,,at.%,26.0,10.0,32.0,20.0,12.0,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473.0,,,,60.0,,,,293.0,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,0.0,1.0,1,,,TWIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#1; experimentally classified TWIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P009_PE02,P009_MC02,OBS044,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P009,10.1126/sciadv.abo7333,,P009_C03,P009_G03,P009_G03,Experimental + CALPHAD/DFT,Co28Cr20Fe26Mn10Ni16,,at.%,26.0,10.0,28.0,20.0,16.0,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473.0,,,,60.0,,,,293.0,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,0.0,1.0,1,,,TWIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#2; experimentally classified TWIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P009_PE03,P009_MC03,OBS045,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P009,10.1126/sciadv.abo7333,,P009_C04,P009_G04,P009_G04,Experimental + CALPHAD/DFT,Co24Cr20Fe26Mn10Ni20,,at.%,26.0,10.0,24.0,20.0,20.0,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473.0,,,,60.0,,,,293.0,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,0.0,1.0,1,,,TWIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#3; experimentally classified TWIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P009_PE04,P009_MC04,OBS046,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P009,10.1126/sciadv.abo7333,,P009_C05,P009_G05,P009_G05,Experimental + CALPHAD/DFT,Co36Cr28Fe18Mn10Ni8,,at.%,18.0,10.0,36.0,28.0,8.0,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473.0,,,,60.0,,,,293.0,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1.0,0.0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#4; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P009_PE05,P009_MC05,OBS047,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,0.0
P009,10.1126/sciadv.abo7333,,P009_C06,P009_G06,P009_G06,Experimental + CALPHAD/DFT,Co36Cr24Fe22Mn10Ni8,,at.%,22.0,10.0,36.0,24.0,8.0,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473.0,,,,60.0,,,,293.0,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1.0,0.0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#5; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P009_PE06,P009_MC06,OBS048,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,0.0
P009,10.1126/sciadv.abo7333,,P009_C07,P009_G07,P009_G07,Experimental + CALPHAD/DFT,Co36Cr16Fe30Mn10Ni8,,at.%,30.0,10.0,36.0,16.0,8.0,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473.0,,,,60.0,,,,293.0,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1.0,0.0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#6; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P009_PE07,P009_MC07,OBS049,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,0.0
