Paper_ID,DOI,Paper_Title,Condition_ID,Experiment_Group_ID,Row_Type,Alloy_ID,Original_Composition,Composition_basis,Fe_at%,Mn_at%,Co_at%,Cr_at%,Ni_at%,N_at%,C_at%,Mo_at%,Si_at%,Ti_at%,V_at%,Other_elements,Processing_route,Cast_method,Homogenization_T_K,Homogenization_time_h,Hot_rolling_T_K,Hot_rolling_reduction_pct,Cold_rolling_reduction_pct,Annealing_T_K,Annealing_time_min,Cooling_route,Test_T_K,Strain_rate_s-1,Gauge_length_mm,Gauge_width_mm,Specimen_thickness_mm,True_strain,Local_strain,Deformation_stage,Grain_size_um,Grain_size_SD_um,Initial_FCC_fraction,Initial_HCP_fraction,Initial_twin_boundary_status,SFE_mJ_m2,SFE_error_mJ_m2,SFE_method,DeltaG_FCC_HCP_J_mol,DeltaG_method,Elastic_modulus_GPa,Shear_modulus_GPa,Poisson_ratio,Lattice_parameter_nm,Atomic_size_misfit_pct,CSRO_present,TRIP,TWIP,Slip,Stacking_faulting,HCP_to_FCC_reversion,Dominant_mechanism,HCP_fraction_at_condition,Twin_fraction_or_Sigma3,Twin_thickness_nm,HCP_lath_or_lamella_note,YS_MPa,YS_error_MPa,UTS_MPa,UTS_error_MPa,Elongation_pct,Elongation_error_pct,Uniform_elongation_pct,Critical_twin_stress_MPa,Critical_TRIP_stress_MPa,Twin_onset_true_strain,TRIP_onset_true_strain,Adiabatic_temperature_K,SFE_increase_dynamic_mJ_m2,Evidence_TRIP,Evidence_TWIP,Characterization_methods,Image_usable_for_descriptors,Source_location,Label_confidence,Notes,Unmapped_Fields,Source_File,Source_Sheet,Schema_Mapping_Review,log10_strain_rate
P010,10.1103/PhysRevMaterials.4.033601,,P010_C03,P010_G03,Experimental + DFT/magnetism,Cr20Mn15Fe34Co20Ni11,,at.%,34,15,20,20,11,,,,,,,,Synthesized after ab-initio compositional screening; tensile + magnetic/microstructure characterization,,,,,,,,,,298,0.001,,,,0.2,,local strain ~20% mechanism characterization,,,,,,,,,,,,,,,,,0,0,1,,,Stable FCC / planar-slip-dominant relative to designed TRIP/TWIP alloys,,,,,,,,,,,,,,,,,,XRD/EBSD/TEM phase evidence and alloy-level mechanism assignment,TEM/EBSD/ECCI local-strain mechanism evidence; alloy-level comparison,XRD; EBSD; ECCI; TEM; magnetic measurements,Yes,Abstract; Figs. 1-5; Summary and Conclusions,High,Single FCC initially; retained as explicit non-TRIP/non-TWIP comparator based on paper's three-alloy mechanism comparison. | SFE depends on magnetic state; retain magnetic descriptor with SFE.,"{""Derived_VEC"": ""7.87"", ""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction"", ""Magnetic_state_descriptor"": ""PM/AFM ordering explicitly modeled; Mn stabilizes AFM configurations"", ""VEC"": ""7.87""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P009,10.1126/sciadv.abo7333,,P009_C01,P009_G01,Experimental + CALPHAD/DFT,Co36Cr20Fe26Mn10Ni8,,at.%,26,10,36,20,8,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473,,,,60,,,,293,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1,0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#0; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P009,10.1126/sciadv.abo7333,,P009_C02,P009_G02,Experimental + CALPHAD/DFT,Co32Cr20Fe26Mn10Ni12,,at.%,26,10,32,20,12,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473,,,,60,,,,293,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,0,1,1,,,TWIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#1; experimentally classified TWIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P009,10.1126/sciadv.abo7333,,P009_C03,P009_G03,Experimental + CALPHAD/DFT,Co28Cr20Fe26Mn10Ni16,,at.%,26,10,28,20,16,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473,,,,60,,,,293,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,0,1,1,,,TWIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#2; experimentally classified TWIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P009,10.1126/sciadv.abo7333,,P009_C04,P009_G04,Experimental + CALPHAD/DFT,Co24Cr20Fe26Mn10Ni20,,at.%,26,10,24,20,20,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473,,,,60,,,,293,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,0,1,1,,,TWIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#3; experimentally classified TWIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P009,10.1126/sciadv.abo7333,,P009_C05,P009_G05,Experimental + CALPHAD/DFT,Co36Cr28Fe18Mn10Ni8,,at.%,18,10,36,28,8,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473,,,,60,,,,293,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1,0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#4; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P009,10.1126/sciadv.abo7333,,P009_C06,P009_G06,Experimental + CALPHAD/DFT,Co36Cr24Fe22Mn10Ni8,,at.%,22,10,36,24,8,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473,,,,60,,,,293,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1,0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#5; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P009,10.1126/sciadv.abo7333,,P009_C07,P009_G07,Experimental + CALPHAD/DFT,Co36Cr16Fe30Mn10Ni8,,at.%,30,10,36,16,8,,,,,,,,Cast; homogenized 1200C; ~60% cold rolled,,1473,,,,60,,,,293,,,,,,,post-cold-rolling mechanism characterization,,,,,,,,,,,,,,,,,1,0,1,,,TRIP,,,,,,,,,,,,,,,,,,EBSD phase mapping after cold rolling; experimental mechanism classification,EBSD/grain-boundary evidence; experimental mechanism classification,EBSD; SEM; nanoindentation,Yes,"Wang et al. 2022, Fig. 5 and design/validation results",High,#6; experimentally classified TRIP | Seven experimentally validated designed alloys; UMFE/UTFE are priority descriptors. Exact fault-energy values should be populated from source/supplement rather than guessed.,"{""Derived_feature_status"": ""NA — reserved for later calculation; do not infer during raw extraction""}",TRIP_TWIP_P006_P010_FULL_EXTRACTION.xlsx,P006_P010_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P011,10.1016/j.jallcom.2023.170225,,P011_C01,P011_A8,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 800C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1073.15,30,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,,,,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P011,10.1016/j.jallcom.2023.170225,,P011_C02,P011_A9,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 900C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1173.15,30,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,,,,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P011,10.1016/j.jallcom.2023.170225,,P011_C03,P011_A10,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 1000C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1273.15,30,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,287,,745,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P011,10.1016/j.jallcom.2023.170225,,P011_C04,P011_A11,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 1100C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1373.15,30,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,,,,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P011,10.1016/j.jallcom.2023.170225,,P011_C05,P011_A10,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 1000C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1273.15,30,,77,0.001,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,Enhanced TRIP; dislocation slip; no mechanical twinning,,,,,490,,1107,,,,,,,,,,,77 K response attributed to a more significant TRIP effect.,Paper explicitly reports no mechanical twinning at 77 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Abstract; tensile-temperature comparison,High,A10 condition; only tiny loss of uniform elongation relative to 298 K.,"{""Derived_TRIP_TWIP_class"": ""10"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P012,10.1016/j.jallcom.2022.165108,,P012_C01,P012_Fe40Mn40Co10Cr10,Experimental + thermodynamics,Fe40Mn40Co10Cr10,,at.%,40,40,10,10,,,,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,Deformation twinning dominant,,,,,,,,,,,,,,,,,,RT response described as deformation-twinning dominant.,Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""01"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P012,10.1016/j.jallcom.2022.165108,,P012_C02,P012_Fe40Mn40Co10Cr10,Experimental + thermodynamics,Fe40Mn40Co10Cr10,,at.%,40,40,10,10,,,,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,77,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Cryogenic TRIP/TWIP; strain-induced martensite favored,,,,,,,,,,,,,,,,,,"At cryogenic temperature, preferential strain-induced martensitic transformation is reported; Mo increases ε-martensite with strain.",Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P012,10.1016/j.jallcom.2022.165108,,P012_C03,P012_Fe39.5Mn40Co10Cr10C0.5,Experimental + thermodynamics,Fe39.5Mn40Co10Cr10C0.5,,at.%,39.5,40,10,10,,,0.5,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,Deformation twinning dominant,,,,,,,,,,,,,,,,,,RT response described as deformation-twinning dominant.,Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""01"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P012,10.1016/j.jallcom.2022.165108,,P012_C04,P012_Fe39.5Mn40Co10Cr10C0.5,Experimental + thermodynamics,Fe39.5Mn40Co10Cr10C0.5,,at.%,39.5,40,10,10,,,0.5,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,77,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Synergistic TWIP + TRIP; exceptional strength/ductility,,,,,,,1022,,110,,,,,,,,,"At cryogenic temperature, preferential strain-induced martensitic transformation is reported; Mo increases ε-martensite with strain.",Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P012,10.1016/j.jallcom.2022.165108,,P012_C05,P012_Fe38.3Mn40Co10Cr10Mo1.7,Experimental + thermodynamics,Fe38.3Mn40Co10Cr10Mo1.7,,at.%,38.3,40,10,10,,,,1.7,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,Deformation twinning dominant,,,,,,,,,,,,,,,,,,RT response described as deformation-twinning dominant.,Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""01"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P012,10.1016/j.jallcom.2022.165108,,P012_C06,P012_Fe38.3Mn40Co10Cr10Mo1.7,Experimental + thermodynamics,Fe38.3Mn40Co10Cr10Mo1.7,,at.%,38.3,40,10,10,,,,1.7,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,77,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Enhanced ε-martensite formation + twinning,,,,,,,,,,,,,,,,,,"At cryogenic temperature, preferential strain-induced martensitic transformation is reported; Mo increases ε-martensite with strain.",Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P013,10.1016/j.ijplas.2024.104048,,P013_C01,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298,0.001,,,,,,Full tensile test,,,,,,,,,,,,,,,,,1,1,1,,,Four-stage response involving FCC→HCP TRIP and HCP twinning,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,Parent row. Repeated SXRD measurements are correlated and must not be treated as independent train/test samples.,"{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P013,10.1016/j.ijplas.2024.104048,,P013_C02,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298,0.001,,,,,,Stage I,,,,,,,,,,,,,,,,,1,1,1,,,Stage-resolved load accommodation from SXRD; TRIP/TWIP/slip contributions evolve with stress.,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,"Stage row retained for later insertion of exact stress/strain, phase fraction, lattice strain, c/a and dislocation-density values from figures.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P013,10.1016/j.ijplas.2024.104048,,P013_C03,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298,0.001,,,,,,Stage II,,,,,,,,,,,,,,,,,1,1,1,,,Stage-resolved load accommodation from SXRD; TRIP/TWIP/slip contributions evolve with stress.,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,"Stage row retained for later insertion of exact stress/strain, phase fraction, lattice strain, c/a and dislocation-density values from figures.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P013,10.1016/j.ijplas.2024.104048,,P013_C04,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298,0.001,,,,,,Stage III,,,,,,,,,,,,,,,,,1,1,1,,,Stage-resolved load accommodation from SXRD; TRIP/TWIP/slip contributions evolve with stress.,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,"Stage row retained for later insertion of exact stress/strain, phase fraction, lattice strain, c/a and dislocation-density values from figures.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
